"TIME";"DSC_ERROR_LEVEL";"MESSAGE";"DETAILS_ERROR";"DSC_ERROR_TYPE";"GUID_PROCESS_EXECUTION";"GUID_PROCESS_ERROR"
"04/09/2014, 15:11:17:708";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"10C88AC94BCE4066AB13A39C011B40D4"
"04/09/2014, 15:11:17:734";"Trace";"Overriding parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140904";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"9BFE9871945C498580AFA39C011B40DD"
"04/09/2014, 15:11:17:753";"Trace";"Set parameter: requested_date; with value: 04/09/2014 17:11:17";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"931EB666F3E64552ADEFA39C011B40E2"
"04/09/2014, 15:11:17:773";"Trace";"Set parameter: att_status; with value: 10";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"F01AF066A6F64CC8B326A39C011B40E6"
"04/09/2014, 15:11:17:790";"Trace";"Set parameter: file_sequence; with value: 01";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"3A888A17D5164228AA97A39C011B40EB"
"04/09/2014, 15:11:17:803";"Trace";"Set parameter: flow_dir; with value: O";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"AB1A8651AC5D4EB3B62EA39C011B40F0"
"04/09/2014, 15:11:17:823";"Trace";"Set parameter: pid; with value: 954321";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"9415922F92994592A166A39C011B40F4"
"04/09/2014, 15:11:17:840";"Trace";"Set parameter: lid; with value: LIDA";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"2B497786932040CF9B83A39C011B40FE"
"04/09/2014, 15:11:17:847";"Trace";"Set parameter: inserted_user_id; with value: SHUTTLE";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"1BAE54B6ECA84E0488D8A39C011B40FE"
"04/09/2014, 15:11:17:862";"Trace";"Set parameter: period; with value: 201406";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"1AB08A0315A54F8AAB02A39C011B4102"
"04/09/2014, 15:11:17:882";"Trace";"Set parameter: inserted_date; with value: 04/09/2014 17:11:17";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"06EBE88FF0294CA89197A39C011B4107"
"04/09/2014, 15:11:17:895";"Trace";"Set parameter: local_file_name; with value: 3";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"4DF929FEAF064E25BA48A39C011B410C"
"04/09/2014, 15:11:17:913";"Trace";"Set parameter: file_type; with value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"31531096BB24483F8400A39C011B4110"
"04/09/2014, 15:11:17:935";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"17C0AA3364434FA7B3CEA39C011B411A"
"04/09/2014, 15:11:17:941";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140904;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"6DFD85F779FF4185AA7FA39C011B411A"
"04/09/2014, 15:11:17:947";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"34495D48BE59498589B4A39C011B411A"
"04/09/2014, 15:11:17:952";"Trace";"Get execution parameter: request_id; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"41A2BAF951C04AAB94EBA39C011B411F"
"04/09/2014, 15:11:17:964";"Trace";"Get execution parameter: receive_file_path; Value: \\ind021\Webbyfiles\folders\954321\OUTPUT";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"B3793FA185FC4A9BA1CAA39C011B411F"
"04/09/2014, 15:11:17:976";"Trace";"Resolving execution parameter: receive_file_path; with value: \\ind021\Webbyfiles\folders\954321\OUTPUT;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"A7EF1A999D50423FA912A39C011B4123"
"04/09/2014, 15:11:17:985";"Trace";"Resolving parameter: att_status; with value: 10;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"B2415284428D46FBAED0A39C011B4128"
"04/09/2014, 15:11:17:999";"Trace";"Resolving parameter: requested_date; with value: 04/09/2014 17:11:17;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"C05E1A9F564445E193BDA39C011B412D"
"04/09/2014, 15:11:18:010";"Trace";"Resolving parameter: flow_dir; with value: O;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"5355AF07FA3545E49565A39C011B412D"
"04/09/2014, 15:11:18:015";"Trace";"Get execution parameter: cuid; Value: 017977";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"DED5E4C7453E4028ABE4A39C011B4131"
"04/09/2014, 15:11:18:038";"Trace";"Get execution parameter: cuid; Value: 017977";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"37616293FD494E4985E1A39C011B4136"
"04/09/2014, 15:11:18:051";"Trace";"Resolving execution parameter: cuid; with value: 017977;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"11798A8A35F64927B0B4A39C011B413B"
"04/09/2014, 15:11:18:057";"Trace";"Get execution parameter: cid; Value: 010675";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"13F4D8B75ACC455D8046A39C011B413B"
"04/09/2014, 15:11:18:066";"Trace";"Get execution parameter: cid; Value: 010675";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"A4EEBB9145CB4CDCA131A39C011B413F"
"04/09/2014, 15:11:18:077";"Trace";"Resolving execution parameter: cid; with value: 010675;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"CFB090618BFA4DF2BE4EA39C011B4144"
"04/09/2014, 15:11:18:079";"Trace";"Resolving parameter: pid; with value: 954321;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"DCF30979336E43B099DEA39C011B4144"
"04/09/2014, 15:11:18:089";"Trace";"Resolving parameter: lid; with value: LIDA;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"091C795DF4904DE9B5E0A39C011B4144"
"04/09/2014, 15:11:18:097";"Trace";"Resolving parameter: period; with value: 201406;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"100129D586DE477AAC4FA39C011B4149"
"04/09/2014, 15:11:18:098";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140904;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"137B3601BEBB4617A2FBA39C011B4149"
"04/09/2014, 15:11:18:100";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"ACE8D1DAA1104748BF56A39C011B4149"
"04/09/2014, 15:11:18:110";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"85591E41F87E4BB1A29CA39C011B414D"
"04/09/2014, 15:11:18:122";"Trace";"Get execution parameter: file_url; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"8B0B10D6A95D44AF9794A39C011B4152"
"04/09/2014, 15:11:18:137";"Trace";"Get execution parameter: folder_id; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"503211ABBD434E42AE19A39C011B4157"
"04/09/2014, 15:11:18:138";"Trace";"Resolving parameter: att_status; with value: 10;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"A413843A21DD4E73B3EEA39C011B4157"
"04/09/2014, 15:11:18:155";"Trace";"Get execution parameter: updated_user_id; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"29021ADED29F45CABC6EA39C011B415B"
"04/09/2014, 15:11:18:169";"Trace";"Get execution parameter: updated_date; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"EC10A23D0FBB4D65ACEBA39C011B4160"
"04/09/2014, 15:11:18:171";"Trace";"Resolving parameter: inserted_user_id; with value: SHUTTLE;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"085FBAA7C88E47DDADA2A39C011B4160"
"04/09/2014, 15:11:18:194";"Trace";"Resolving parameter: inserted_date; with value: 04/09/2014 17:11:17;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"F097568CC2744D54BF3AA39C011B4165"
"04/09/2014, 15:11:18:195";"Trace";"Resolving parameter: transmission_mode; with value: 1;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"8460FF19B906483B8E1AA39C011B4165"
"04/09/2014, 15:11:18:209";"Trace";"Get execution parameter: report_add; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"25F732C6C3AF416E9B90A39C011B416A"
"04/09/2014, 15:11:18:230";"Trace";"Get execution parameter: t_mode_crs; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"7BC690E862414967A978A39C011B416E"
"04/09/2014, 15:11:18:244";"Trace";"Get execution parameter: status_file; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"B24A7B29A8154E298F36A39C011B4173"
"04/09/2014, 15:11:18:268";"Trace";"Resolving parameter: file_id; with value: BE4B9DFFD9FA410DA5E782E6197DFB75;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"C462ED61056341E49D04A39C011B417C"
"04/09/2014, 15:11:18:272";"Trace";"Get execution parameter: bpm_user; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"FE589E4CCF3149508547A39C011B417C"
"04/09/2014, 15:11:18:295";"Trace";"Get execution parameter: published_date; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"84D5582CEFD84FA6AD57A39C011B4186"
"04/09/2014, 15:11:18:314";"Trace";"Resolving parameter: local_file_name; with value: 3;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"26847CD6BAA1413483A0A39C011B418A"
"04/09/2014, 15:11:18:332";"Trace";"Get execution parameter: client_file_name; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"A36016B23D81404E8880A39C011B418F"
"04/09/2014, 15:11:18:353";"Trace";"Get execution parameter: attached_date; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"73308A1DC847467D9021A39C011B4194"
"04/09/2014, 15:11:18:370";"Trace";"Get execution parameter: receive_file_path; Value: \\ind021\Webbyfiles\folders\954321\OUTPUT";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"63E817E9C13240B2A791A39C011B4198"
"04/09/2014, 15:11:18:384";"Trace";"Get execution parameter: receive_file_path; Value: \\ind021\Webbyfiles\folders\954321\OUTPUT";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"C6F0B5E423A74C20B0ACA39C011B419D"
"04/09/2014, 15:11:18:386";"Trace";"Resolving execution parameter: receive_file_path; with value: \\ind021\Webbyfiles\folders\954321\OUTPUT;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"4A0C407AAAF3441FBCBAA39C011B419D"
"04/09/2014, 15:11:18:400";"Trace";"Get execution parameter: file_visibility; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"C49B3AED64CC4CE6A035A39C011B41A2"
"04/09/2014, 15:11:18:409";"Trace";"Resolving parameter: file_sequence; with value: 01;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"5A7F054B40B2466B9907A39C011B41A6"
"04/09/2014, 15:11:18:425";"Trace";"Get execution parameter: parent; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"77891409446E4502AFE4A39C011B41AB"
"04/09/2014, 15:11:18:433";"Trace";"Get execution parameter: out_srf_file; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"13BBC91AC5AB44E4B147A39C011B41AB"
"04/09/2014, 15:11:18:468";"Trace";"Set execution parameter: request_id; Value: 297907";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"BECA086EFAB84860AEC1A39C011B41B9"
"04/09/2014, 15:11:18:476";"Trace";"Resolving parameter: file_id; with value: BE4B9DFFD9FA410DA5E782E6197DFB75;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"1C9F42A8399943A2B08FA39C011B41B9"
"04/09/2014, 15:11:18:490";"Info";"End step 4 execution successfully";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"4CA20F347440470C950DA39C011B41BE"
"04/09/2014, 15:11:18:507";"Info";">> Begin execution step: 381F13DBFFF44916896EA39C011B3E85; with order: 5";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"BAEC614DDEB24295B8E9A39C011B41C3"
"04/09/2014, 15:11:18:517";"Debug";"Command: A589529B755844598885DF716C6995D1; Name: Manage errors based on active flags";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"4DB203B9EB2C4A2F8A88A39C011B41C7"
"04/09/2014, 15:11:18:541";"Debug";"Registering parameters for step 381F13DBFFF44916896EA39C011B3E85";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"2D7CF49F6915426398D7A39C011B41CC"
"04/09/2014, 15:11:18:546";"Trace";"Set default parameter: pipeline_id; with value: 55BE5C81C6B043F49B14B6B46CBECD29";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"CEA7BB66DE8F42F0B996A39C011B41D1"
"04/09/2014, 15:11:18:548";"Trace";"Set default parameter: tid; with value: 954321";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"D4F4AA2AA34F49F4A3BAA39C011B41D1"
"04/09/2014, 15:11:18:554";"Trace";"Set default parameter: side; with value: Platform";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"09FB01C65E2E49ACA0B4A39C011B41D1"
"04/09/2014, 15:11:18:559";"Trace";"Set default parameter: file_id; with value: BE4B9DFFD9FA410DA5E782E6197DFB75";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"A0A561C8B7F541AD8D95A39C011B41D5"
"04/09/2014, 15:11:18:566";"Trace";"Set default parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140904";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"05A1AEDDB8E94CB59A89A39C011B41D5"
"04/09/2014, 15:11:18:573";"Trace";"Set default parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"D6A9D5EBF14C4EA09A16A39C011B41D5"
"04/09/2014, 15:11:18:589";"Trace";"Set default parameter: file_type_id; with value: SRF";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"6E598B1208DD4CD9AC45A39C011B41DA"
"04/09/2014, 15:11:18:604";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"3AF3A11E66814284B83BA39C011B41DF"
"04/09/2014, 15:11:18:605";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"FA5A27B5B65F419A8EA3A39C011B41DF"
"04/09/2014, 15:11:18:635";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"B995E867113447F8A46FA39C011B41E8"
"04/09/2014, 15:11:18:636";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140904;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"0D6BA4B5F50E42AFBE7EA39C011B41E8"
"04/09/2014, 15:11:18:649";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"F6EB607D27164E54907DA39C011B41ED"
"04/09/2014, 15:11:18:677";"Trace";"Resolving parameter: reports_folder; with value: \\ind021\Reports;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"9EFF81D7D0E5476CA63CA39C011B41F6"
"04/09/2014, 15:11:18:688";"Trace";"Get execution parameter: naming_convention_error; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"14B28E862FF04C95BC55A39C011B41FB"
"04/09/2014, 15:11:18:703";"Trace";"Get execution parameter: stop_on_manage_errors; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"BCCA43D014B74AA085FFA39C011B4200"
"04/09/2014, 15:11:18:711";"Trace";"Get execution parameter: out_srf_error; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"55702B7442694D7FB450A39C011B4200"
"04/09/2014, 15:11:18:722";"Trace";"Get execution parameter: bpm_web_service_error; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"3F7B0D78DB754A2AB2FBA39C011B4204"
"04/09/2014, 15:11:18:723";"Info";"End step 5 execution successfully";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"D3CB877A6F06424999F4A39C011B4204"
"04/09/2014, 15:11:18:751";"Info";">> Begin execution step: 1D4949DE53DE4ED4B89AA39C011B3E85; with order: 6";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"6C9E6F36A1394E53AB1AA39C011B420E"
"04/09/2014, 15:11:18:753";"Debug";"Command: 753C61DF41D24F54824BA43953B51224; Name: Performs SRF File actions";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"27CF606643434D9FBE67A39C011B420E"
"04/09/2014, 15:11:18:773";"Debug";"Registering parameters for step 1D4949DE53DE4ED4B89AA39C011B3E85";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"BAAB852B817E4D589260A39C011B4212"
"04/09/2014, 15:11:18:784";"Trace";"Set default parameter: pipeline_id; with value: 55BE5C81C6B043F49B14B6B46CBECD29";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"272188DF01064BAA876BA39C011B4217"
"04/09/2014, 15:11:18:793";"Trace";"Set default parameter: tid; with value: 954321";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"B5828B02E2724C0B99F9A39C011B4217"
"04/09/2014, 15:11:18:804";"Trace";"Set default parameter: side; with value: Platform";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"D0FAB34C5106472883F2A39C011B421C"
"04/09/2014, 15:11:18:805";"Trace";"Set default parameter: file_id; with value: BE4B9DFFD9FA410DA5E782E6197DFB75";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"AD07E42D807944D0AA38A39C011B421C"
"04/09/2014, 15:11:18:806";"Trace";"Set default parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140904";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"1CD084FB00D54839812AA39C011B421C"
"04/09/2014, 15:11:18:815";"Trace";"Set default parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"04DD5B9C07E54386AA10A39C011B4220"
"04/09/2014, 15:11:18:821";"Trace";"Set default parameter: file_type_id; with value: SRF";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"9AEBAE47DFD44E489232A39C011B4220"
"04/09/2014, 15:11:18:842";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"A8F0C54D80A04033B9AEA39C011B422A"
"04/09/2014, 15:11:18:850";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"E6542896423F40889A4EA39C011B422A"
"04/09/2014, 15:11:18:888";"Trace";"Resolving parameter: srf_app_folder; with value: \\ind021\SRFChecker;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"4A2B5D9EC1E94775A0CCA39C011B4238"
"04/09/2014, 15:11:18:893";"Trace";"Set parameter: srf_app_folder; with value: \\ind021\SRFChecker";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"2CB2E39B73334A7CB89AA39C011B4238"
"04/09/2014, 15:11:18:916";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"BCF82E4D3BD84DA68D86A39C011B423C"
"04/09/2014, 15:11:18:918";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140904;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"36707798FFB84BD896F0A39C011B423C"
"04/09/2014, 15:11:18:931";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"FC8D7EA5A3AE41C8A2E1A39C011B4241"
"04/09/2014, 15:11:18:947";"Trace";"Get execution parameter: request_id; Value: 297907";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"2025E16F78EC470C90A2A39C011B4246"
"04/09/2014, 15:11:18:949";"Trace";"Resolving execution parameter: request_id; with value: 297907;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"51E3B30C0EDF4BA99898A39C011B4246"
"04/09/2014, 15:11:18:956";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"88E718B4A3934F149BA1A39C011B424B"
"04/09/2014, 15:11:18:963";"Trace";"Resolving parameter: srf_app_folder; with value: \\ind021\SRFChecker;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"6A9E7CF603DE4119926EA39C011B424B"
"04/09/2014, 15:11:18:980";"Trace";"Resolving parameter: int_srf_validate_exe_filename; with value: validate.exe;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"7FE3060839EE41A0B8EAA39C011B424F"
"04/09/2014, 15:11:18:991";"Trace";"Resolving parameter: execution_timeout; with value: 432000;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"EE252ECB98FF4599AD15A39C011B4254"
"04/09/2014, 15:11:19:011";"Trace";"Resolving parameter: reports_folder; with value: \\ind021\Reports;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"EFD45B983D5B4D029A5EA39C011B4259"
"04/09/2014, 15:11:19:057";"Trace";"Resolving parameter: int_srf_target; with value: SRF_COMMON;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"7555D76E382D476581E8A39C011B4267"
"04/09/2014, 15:11:19:076";"Trace";"Resolving parameter: srf_app_folder; with value: \\ind021\SRFChecker;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"DACACC8AB2054144B1AAA39C011B4270"
"04/09/2014, 15:11:19:095";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140904;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"B778C8E67D9D47448A10A39C011B4275"
"04/09/2014, 15:11:19:102";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"67BD568BDF654321AE00A39C011B4275"
"04/09/2014, 15:11:19:103";"Trace";"Resolving parameter: srf_app_folder; with value: \\ind021\SRFChecker;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"B002A3966A1F417A93E4A39C011B4275"
"04/09/2014, 15:11:19:113";"Trace";"Resolving parameter: srf_app_folder; with value: \\ind021\SRFChecker;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"0BC2944A36534D37A8F6A39C011B4279"
"04/09/2014, 15:11:19:121";"Trace";"Resolving parameter: file_id; with value: BE4B9DFFD9FA410DA5E782E6197DFB75;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"1956012F4A754B64B4EDA39C011B4279"
"04/09/2014, 15:11:19:135";"Trace";"ProcessStartInfo with command: \\ind021\SRFChecker\validate.exe; and parameters:  --profile srf-validation --target SRF_COMMON --config ""\\ind021\SRFChecker\validator.xml"" --indir ""\\ind021\Webbyfiles\folders\954321\output\accepted\20140904"" --infile ""P_SRF_LIDA_20140601_20140630_01_3_1.xls"" --outdir ""\\ind021\Reports\954321\SRF"" --specdir ""\\ind021\SRFChecker\specs"" --PreprocDir ""\\ind021\SRFChecker\preproc"" --setfield $CLT_LID:""LIDA"" --setfield $PRL_PED:30-06-2014 --setfield $PRL_PSD:01-06-2014 --nowarnings ;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"574DFF8FDD6C4CC1A28FA39C011B427E"
"04/09/2014, 15:11:22:303";"Trace";"ProcessStartInfo stdout output";"[info] MappingTool
[info] Version:0.0.28 - Build id:20120613113047
[info] Engine launch tool
[info] Log file                     : standard output and error descriptors
[info] Unmapped fields detection    : False
[info] Auto mapping                 : False
[info] Preprocessing directory      : \\ind021\SRFChecker\preproc
[info] Preprocessing file key       : None
[info] PreInput           file key  : None
[info] Validator                    : None
[info] Specification directory      : \\ind021\SRFChecker\specs
[info] Specification file           : None
[info] Issue specification file     : None
[info] Input files directory        : \\ind021\Webbyfiles\folders\954321\output\accepted\20140904
[info] Input data file              : P_SRF_LIDA_20140601_20140630_01_3_1.xls
[info] Output files directory       : \\ind021\Reports\954321\SRF
[info] Output file format           : phx
[info] Output files auto rename     : False
[info] Duplicate output files policy: None
[info] Disable rendering of output files: False
[info] Enable backwards compatibility v24: True
[info] 
[info] Forced target if any     : SRF_COMMON
[info] Configuration file       : \\ind021\SRFChecker\validator.xml
[info] Selected profile         : srf-validation
[info] Move unidentified files  : None
[info] Reading configuration file: [\\ind021\SRFChecker\validator.xml] with profile [srf-validation]
[info] **********************************************************************************************************************************
[info] ***** Evaluating file : \\ind021\Webbyfiles\folders\954321\output\accepted\20140904\P_SRF_LIDA_20140601_20140630_01_3_1.xls 
[info] fileident [\\ind021\Webbyfiles\folders\954321\output\accepted\20140904\P_SRF_LIDA_20140601_20140630_01_3_1.xls] => [[u'SRF', u'SRF_STD', u'SRF_COMMON']]
	timestamp '20140904171119'	ident [u'SRF', u'SRF_STD', u'SRF_COMMON']
[info] Command line:['--specfile', 'SRF_Standard202.csv', '--dupl-files-policy', 'overwrite', '--format', 'phx', '--issfile', 'SRF_Base202_issues.csv', '--PreprocDir', '\\\\ind021\\SRFChecker\\preproc', '--nowarnings', '1', '--outfile', u'P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf', '--report', 'ValidationReport', '--outdir', '\\\\ind021\\Reports\\954321\\SRF', '--debug', '3', '--specdir', '\\\\ind021\\SRFChecker\\specs', '--logfile', u'\\\\ind021\\Reports\\954321\\SRF/P_SRF_LIDA_20140601_20140630_01_3_1.xls', '--infile', '\\\\ind021\\Webbyfiles\\folders\\954321\\output\\accepted\\20140904\\P_SRF_LIDA_20140601_20140630_01_3_1.xls', '--indir', '\\\\ind021\\Webbyfiles\\folders\\954321\\output\\accepted\\20140904', '--param', 'CSVEncodeToEncoding:utf-8', '--param', 'ReportFieldsNotInModel:1', '--param', 'InputDateFormat:%Y/%m/%d', '--param', 'ReportEmptyFieldName:0', '--param', 'ReportModelFieldsNotFound:1']
[info] Log file                   : \\ind021\Reports\954321\SRF\P_SRF_LIDA_20140601_20140630_01_3_1.xls.log
[info] Log file timestamp         : False
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"1F5AAFF46BF247FD942CA39C011B4636"
